delx,dely,eta,lt,theta,k,l1,l2,p,kde.bw,kde.n,kde.lags,kde.win,pei,pai
425,425,0.75,1.25,0.785,125,1e-06,1e-04,0.5,375,all,3,16,0,0
425,425,0.75,1.25,0.785,125,1e-04,1e-04,0.5,375,all,3,16,0,0
425,425,0.75,1.25,0.785,125,0.001,1e-04,0.5,375,all,3,16,0.0232558139534884,8.00751037199359
425,425,0.75,1.25,0.785,125,0.005,1e-04,0.5,375,all,3,16,0.0232558139534884,8.00751037199359
425,425,0.75,1.25,0.785,125,1e-05,1e-06,0.5,375,all,3,16,0,0
425,425,0.75,1.25,0.785,125,1e-05,5e-06,0.5,375,all,3,16,0,0
425,425,0.75,1.25,0.785,125,1e-05,1e-05,0.5,375,all,3,16,0,0
425,425,0.75,1.25,0.785,125,1e-05,5e-05,0.5,375,all,3,16,0,0
425,425,0.75,1.25,0.785,125,1e-05,5e-04,0.5,375,all,3,16,0.0465116279069768,16.0150207439872
425,425,0.75,1.25,0.785,125,1e-05,1e-04,0.25,375,all,3,16,0,0
425,425,0.75,1.25,0.785,125,1e-05,1e-04,0.33,375,all,3,16,0,0
425,425,0.75,1.25,0.785,125,1e-05,1e-04,0.5,375,all,3,16,0,0
425,425,0.75,1.25,0.785,125,1e-05,1e-04,0.66,375,all,3,16,0,0
425,425,0.75,1.25,0.785,125,1e-05,1e-04,0.75,375,all,3,16,0.0232558139534884,8.00751037199359
425,425,0.75,1.25,0.785,125,1e-05,1e-04,1,375,all,3,16,0.0232558139534884,8.00751037199359
600,600,0.5,0.5,0,50,1e-06,1e-04,0.5,250,all,6,30,0.0434782608695652,7.8344313717656
600,600,0.5,0.5,0,50,1e-04,1e-04,0.5,250,all,6,30,0.0434782608695652,7.8344313717656
600,600,0.5,0.5,0,50,0.001,1e-04,0.5,250,all,6,30,0,0
600,600,0.5,0.5,0,50,0.005,1e-04,0.5,250,all,6,30,0,0
600,600,0.5,0.5,0,50,1e-05,1e-06,0.5,250,all,6,30,0,0
600,600,0.5,0.5,0,50,1e-05,5e-06,0.5,250,all,6,30,0,0
600,600,0.5,0.5,0,50,1e-05,1e-05,0.5,250,all,6,30,0,0
600,600,0.5,0.5,0,50,1e-05,5e-05,0.5,250,all,6,30,0.0869565217391304,15.6688627435312
600,600,0.5,0.5,0,50,1e-05,5e-04,0.5,250,all,6,30,0.0434782608695652,7.8344313717656
600,600,0.5,0.5,0,50,1e-05,1e-04,0.25,250,all,6,30,0.0434782608695652,7.8344313717656
600,600,0.5,0.5,0,50,1e-05,1e-04,0.33,250,all,6,30,0.0434782608695652,7.8344313717656
600,600,0.5,0.5,0,50,1e-05,1e-04,0.5,250,all,6,30,0.0434782608695652,7.8344313717656
600,600,0.5,0.5,0,50,1e-05,1e-04,0.66,250,all,6,30,0.0434782608695652,7.8344313717656
600,600,0.5,0.5,0,50,1e-05,1e-04,0.75,250,all,6,30,0.0434782608695652,7.8344313717656
600,600,0.5,0.5,0,50,1e-05,1e-04,1,250,all,6,30,0.0434782608695652,7.8344313717656
250,250,0.5,0.5,0,50,1e-06,1e-04,0.5,250,all,1,3,0.0136986301369863,8.05827226810176
250,250,0.5,0.5,0,50,1e-04,1e-04,0.5,250,all,1,3,0.0136986301369863,8.05827226810176
250,250,0.5,0.5,0,50,0.001,1e-04,0.5,250,all,1,3,0.0273972602739726,16.1165445362035
250,250,0.5,0.5,0,50,0.005,1e-04,0.5,250,all,1,3,0.0273972602739726,16.1165445362035
250,250,0.5,0.5,0,50,1e-05,1e-06,0.5,250,all,1,3,0.0273972602739726,16.1165445362035
250,250,0.5,0.5,0,50,1e-05,5e-06,0.5,250,all,1,3,0.0273972602739726,16.1165445362035
250,250,0.5,0.5,0,50,1e-05,1e-05,0.5,250,all,1,3,0.0273972602739726,16.1165445362035
250,250,0.5,0.5,0,50,1e-05,5e-05,0.5,250,all,1,3,0.0136986301369863,8.05827226810176
250,250,0.5,0.5,0,50,1e-05,5e-04,0.5,250,all,1,3,0.0136986301369863,8.05827226810176
250,250,0.5,0.5,0,50,1e-05,1e-04,0.25,250,all,1,3,0.0136986301369863,8.05827226810176
250,250,0.5,0.5,0,50,1e-05,1e-04,0.33,250,all,1,3,0.0136986301369863,8.05827226810176
250,250,0.5,0.5,0,50,1e-05,1e-04,0.5,250,all,1,3,0.0136986301369863,8.05827226810176
250,250,0.5,0.5,0,50,1e-05,1e-04,0.66,250,all,1,3,0.0136986301369863,8.05827226810176
250,250,0.5,0.5,0,50,1e-05,1e-04,0.75,250,all,1,3,0.0136986301369863,8.05827226810176
250,250,0.5,0.5,0,50,1e-05,1e-04,1,250,all,1,3,0.0273972602739726,16.1165445362035
425,425,0.75,1.25,0.785,125,1e-06,1e-04,0.5,375,all,3,16,0,0
425,425,0.75,1.25,0.785,125,1e-04,1e-04,0.5,375,all,3,16,0,0
425,425,0.75,1.25,0.785,125,0.001,1e-04,0.5,375,all,3,16,0.0232558139534884,8.00751037199359
425,425,0.75,1.25,0.785,125,0.005,1e-04,0.5,375,all,3,16,0.0232558139534884,8.00751037199359
425,425,0.75,1.25,0.785,125,1e-05,1e-06,0.5,375,all,3,16,0,0
425,425,0.75,1.25,0.785,125,1e-05,5e-06,0.5,375,all,3,16,0,0
425,425,0.75,1.25,0.785,125,1e-05,1e-05,0.5,375,all,3,16,0,0
425,425,0.75,1.25,0.785,125,1e-05,5e-05,0.5,375,all,3,16,0,0
425,425,0.75,1.25,0.785,125,1e-05,5e-04,0.5,375,all,3,16,0.0465116279069768,16.0150207439872
425,425,0.75,1.25,0.785,125,1e-05,1e-04,0.25,375,all,3,16,0,0
425,425,0.75,1.25,0.785,125,1e-05,1e-04,0.33,375,all,3,16,0,0
425,425,0.75,1.25,0.785,125,1e-05,1e-04,0.5,375,all,3,16,0,0
425,425,0.75,1.25,0.785,125,1e-05,1e-04,0.66,375,all,3,16,0,0
425,425,0.75,1.25,0.785,125,1e-05,1e-04,0.75,375,all,3,16,0.0232558139534884,8.00751037199359
425,425,0.75,1.25,0.785,125,1e-05,1e-04,1,375,all,3,16,0.0232558139534884,8.00751037199359
600,600,0.5,2,1.57,50,1e-06,1e-04,0.5,250,all,6,3,0,0
600,600,0.5,2,1.57,50,1e-04,1e-04,0.5,250,all,6,3,0.0434782608695652,7.8344313717656
600,600,0.5,2,1.57,50,0.001,1e-04,0.5,250,all,6,3,0.0434782608695652,7.8344313717656
600,600,0.5,2,1.57,50,0.005,1e-04,0.5,250,all,6,3,0.0434782608695652,7.8344313717656
600,600,0.5,2,1.57,50,1e-05,1e-06,0.5,250,all,6,3,0.0434782608695652,7.8344313717656
600,600,0.5,2,1.57,50,1e-05,5e-06,0.5,250,all,6,3,0.0434782608695652,7.8344313717656
600,600,0.5,2,1.57,50,1e-05,1e-05,0.5,250,all,6,3,0.0434782608695652,7.8344313717656
600,600,0.5,2,1.57,50,1e-05,5e-05,0.5,250,all,6,3,0.0869565217391304,15.6688627435312
600,600,0.5,2,1.57,50,1e-05,5e-04,0.5,250,all,6,3,0.0434782608695652,7.8344313717656
600,600,0.5,2,1.57,50,1e-05,1e-04,0.25,250,all,6,3,0,0
600,600,0.5,2,1.57,50,1e-05,1e-04,0.33,250,all,6,3,0,0
600,600,0.5,2,1.57,50,1e-05,1e-04,0.5,250,all,6,3,0,0
600,600,0.5,2,1.57,50,1e-05,1e-04,0.66,250,all,6,3,0,0
600,600,0.5,2,1.57,50,1e-05,1e-04,0.75,250,all,6,3,0.0434782608695652,7.8344313717656
600,600,0.5,2,1.57,50,1e-05,1e-04,1,250,all,6,3,0.0434782608695652,7.8344313717656
335.896406404,252.892194741,1,0.5,0,186,1e-06,1e-04,0.5,250,all,4,30,0,0
335.896406404,252.892194741,1,0.5,0,186,1e-04,1e-04,0.5,250,all,4,30,0,0
335.896406404,252.892194741,1,0.5,0,186,0.001,1e-04,0.5,250,all,4,30,0.0410958904109589,24.0017195166775
335.896406404,252.892194741,1,0.5,0,186,0.005,1e-04,0.5,250,all,4,30,0.0273972602739726,16.0011463444517
335.896406404,252.892194741,1,0.5,0,186,1e-05,1e-06,0.5,250,all,4,30,0.0136986301369863,8.00057317222584
335.896406404,252.892194741,1,0.5,0,186,1e-05,5e-06,0.5,250,all,4,30,0.0136986301369863,8.00057317222584
335.896406404,252.892194741,1,0.5,0,186,1e-05,1e-05,0.5,250,all,4,30,0.0136986301369863,8.00057317222584
335.896406404,252.892194741,1,0.5,0,186,1e-05,5e-05,0.5,250,all,4,30,0,0
335.896406404,252.892194741,1,0.5,0,186,1e-05,5e-04,0.5,250,all,4,30,0,0
335.896406404,252.892194741,1,0.5,0,186,1e-05,1e-04,0.25,250,all,4,30,0,0
335.896406404,252.892194741,1,0.5,0,186,1e-05,1e-04,0.33,250,all,4,30,0,0
335.896406404,252.892194741,1,0.5,0,186,1e-05,1e-04,0.5,250,all,4,30,0,0
335.896406404,252.892194741,1,0.5,0,186,1e-05,1e-04,0.66,250,all,4,30,0,0
335.896406404,252.892194741,1,0.5,0,186,1e-05,1e-04,0.75,250,all,4,30,0.0136986301369863,8.00057317222584
335.896406404,252.892194741,1,0.5,0,186,1e-05,1e-04,1,250,all,4,30,0.0273972602739726,16.0011463444517
482.151146717,250,1,0.5,0,200,1e-06,1e-04,0.5,250,all,6,30,0,0
482.151146717,250,1,0.5,0,200,1e-04,1e-04,0.5,250,all,6,30,0,0
482.151146717,250,1,0.5,0,200,0.001,1e-04,0.5,250,all,6,30,0.032258064516129,16.136850163187
482.151146717,250,1,0.5,0,200,0.005,1e-04,0.5,250,all,6,30,0.032258064516129,16.136850163187
482.151146717,250,1,0.5,0,200,1e-05,1e-06,0.5,250,all,6,30,0.032258064516129,16.136850163187
482.151146717,250,1,0.5,0,200,1e-05,5e-06,0.5,250,all,6,30,0.032258064516129,16.136850163187
482.151146717,250,1,0.5,0,200,1e-05,1e-05,0.5,250,all,6,30,0.032258064516129,16.136850163187
482.151146717,250,1,0.5,0,200,1e-05,5e-05,0.5,250,all,6,30,0.0161290322580645,8.06842508159349
482.151146717,250,1,0.5,0,200,1e-05,5e-04,0.5,250,all,6,30,0,0
482.151146717,250,1,0.5,0,200,1e-05,1e-04,0.25,250,all,6,30,0,0
482.151146717,250,1,0.5,0,200,1e-05,1e-04,0.33,250,all,6,30,0,0
482.151146717,250,1,0.5,0,200,1e-05,1e-04,0.5,250,all,6,30,0,0
482.151146717,250,1,0.5,0,200,1e-05,1e-04,0.66,250,all,6,30,0,0
482.151146717,250,1,0.5,0,200,1e-05,1e-04,0.75,250,all,6,30,0,0
482.151146717,250,1,0.5,0,200,1e-05,1e-04,1,250,all,6,30,0.032258064516129,16.136850163187
321.227300096,600,1,0.507067822609,1.57,50,1e-06,1e-04,0.5,250,all,4,30,0,0
321.227300096,600,1,0.507067822609,1.57,50,1e-04,1e-04,0.5,250,all,4,30,0.024390243902439,7.90996487644049
321.227300096,600,1,0.507067822609,1.57,50,0.001,1e-04,0.5,250,all,4,30,0.024390243902439,7.90996487644049
321.227300096,600,1,0.507067822609,1.57,50,0.005,1e-04,0.5,250,all,4,30,0.024390243902439,7.90996487644049
321.227300096,600,1,0.507067822609,1.57,50,1e-05,1e-06,0.5,250,all,4,30,0,0
321.227300096,600,1,0.507067822609,1.57,50,1e-05,5e-06,0.5,250,all,4,30,0,0
321.227300096,600,1,0.507067822609,1.57,50,1e-05,1e-05,0.5,250,all,4,30,0,0
321.227300096,600,1,0.507067822609,1.57,50,1e-05,5e-05,0.5,250,all,4,30,0,0
321.227300096,600,1,0.507067822609,1.57,50,1e-05,5e-04,0.5,250,all,4,30,0.0731707317073171,23.7298946293215
321.227300096,600,1,0.507067822609,1.57,50,1e-05,1e-04,0.25,250,all,4,30,0,0
321.227300096,600,1,0.507067822609,1.57,50,1e-05,1e-04,0.33,250,all,4,30,0,0
321.227300096,600,1,0.507067822609,1.57,50,1e-05,1e-04,0.5,250,all,4,30,0,0
321.227300096,600,1,0.507067822609,1.57,50,1e-05,1e-04,0.66,250,all,4,30,0,0
321.227300096,600,1,0.507067822609,1.57,50,1e-05,1e-04,0.75,250,all,4,30,0,0
321.227300096,600,1,0.507067822609,1.57,50,1e-05,1e-04,1,250,all,4,30,0,0
